,verse,terminacion
2631,Bundaberg de en algunos niveles,"[<'ni':cv>, <'ve':cV>, <'les':cVs>]"
2632,Bundaberg de los cieco finales,"[<'fi':cv>, <'na':cV>, <'les':cVs>]"
2633,Bundaberg de las estribuciones,"[<'es':Vs>, <'tri':ccv>, <'bu':cv>, <'cio':cvV>, <'nes':cVs>]"
2634,Bundaberg dióxido de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
2635,Bundaberg en el carbono global,"[<'glo':ccV>, <'bal':cVc>]"
2636,Bundaberg e de los cantidores,"[<'can':cVc>, <'ti':cv>, <'do':cV>, <'res':cVs>]"
2637,Bundaberg de las necesidades,"[<'ne':cV>, <'ce':cV>, <'si':sv>, <'da':cV>, <'des':cVs>]"
2638,Bundaberg ionciar los desarrollos,"[<'de':cV>, <'sa':sV>, <'rro':ccV>, <'llos':ccVs>]"
2639,Bundaberg responsables a encreter,"[<'en':Vc>, <'cre':ccV>, <'ter':cVc>]"
2640,Bundaberg cada de la presente,"[<'pre':ccV>, <'sen':sVc>, <'te':cV>]"
2641,Bundaberg de la presente canción,"[<'can':cVc>, <'ción':cvVc>]"
2642,Bundaberg u tendencia el estado,"[<'es':Vs>, <'ta':cV>, <'do':cV>]"
2643,Bundaberg ente de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
2644,Bundaberg caso de los modelos,"[<'mo':cV>, <'de':cV>, <'los':cVs>]"
2645,Bundaberg de tierra es un contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
2646,Bundaberg s de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
2647,Bundaberg parte del petróleo,"[<'pe':cV>, <'tró':ccV>, <'le':cV>, <'o':V>]"
2648,Bundaberg de las actividades,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'da':cV>, <'des':cVs>]"
2649,Bundaberg de la energía nada,"[<'na':cV>, <'da':cV>]"
2650,Bundaberg por el calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
2651,Bundaberg de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
2652,Bundaberg del carbono o inversidad,"[<'in':vc>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
2653,Bundaberg la control de esta librar,"[<'li':cv>, <'brar':ccVc>]"
2654,Bundaberg e para el desarrollo,"[<'de':cV>, <'sa':sV>, <'rro':ccV>, <'llo':ccV>]"
2655,Bundaberg ido a la elimanera,"[<'e':V>, <'li':cv>, <'ma':cV>, <'ne':cV>, <'ra':cV>]"
2656,Bundaberg consumo de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
2657,Bundaberg de las actividades,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'da':cV>, <'des':cVs>]"
2658,Bundaberg de las medidas de esta,"[<'es':Vs>, <'ta':cV>]"
2659,Bundaberg us en la energía está,"[<'es':Vs>, <'tá':cV>]"
2660,Bundaberg es la reconderación,"[<'re':cV>, <'con':cVc>, <'de':cV>, <'ra':cV>, <'ción':cvVc>]"
2661,Bundaberg o perfecto para estar,"[<'es':Vs>, <'tar':cVc>]"
2662,Bundaberg para estar las extremas,"[<'ex':Vx>, <'tre':ccV>, <'mas':cVs>]"
2663,Bundaberg el proyecto en la vida,"[<'vi':cv>, <'da':cV>]"
2664,Bundaberg s de los organismos,"[<'or':Vc>, <'ga':cV>, <'nis':cvs>, <'mos':cVs>]"
2665,Bundaberg en el segundo medio,"[<'me':cV>, <'dio':cvV>]"
2666,Bundaberg de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
2667,Bundaberg de la emisión de emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
2668,Bundaberg incluir la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
2669,Bundaberg io provocado a mentir,"[<'men':cVc>, <'tir':cvc>]"
2670,Bundaberg en el calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
2671,Bundaberg de los peoresticios,"[<'pe':cV>, <'o':V>, <'res':cVs>, <'ti':cv>, <'cios':cvVs>]"
2672,Bundaberg la forma del futuro,"[<'fu':cv>, <'tu':cv>, <'ro':cV>]"
2673,Bundaberg sentido en la atmósfera,"[<'at':Vc>, <'mós':cVs>, <'fe':cV>, <'ra':cV>]"
2674,Bundaberg ecurso en la contención,"[<'con':cVc>, <'ten':cVc>, <'ción':cvVc>]"
2675,Bundaberg miemo de los interes,"[<'in':vc>, <'te':cV>, <'res':cVs>]"
2676,Bundaberg las precipitaciones,"[<'pre':ccV>, <'ci':cv>, <'pi':cv>, <'ta':cV>, <'cio':cvV>, <'nes':cVs>]"
2677,Bundaberg con el alga perfuera,"[<'per':cVc>, <'fue':cvV>, <'ra':cV>]"
2678,Bundaberg de los países de esta,"[<'es':Vs>, <'ta':cV>]"
2679,Bundaberg de las incertidumbres,"[<'in':vc>, <'cer':cVc>, <'ti':cv>, <'dum':cvc>, <'bres':ccVs>]"
2680,Bundaberg ro de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
2681,Bundaberg carbono en el consejo,"[<'con':cVc>, <'se':sV>, <'jo':cV>]"
2682,Bundaberg de la sociedad sorre,"[<'so':sV>, <'rre':ccV>]"
2683,Bundaberg también en las palabras,"[<'pa':cV>, <'la':cV>, <'bras':ccVs>]"
2684,Bundaberg las prenuciones de esta,"[<'es':Vs>, <'ta':cV>]"
2685,Bundaberg de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
2686,Bundaberg ndo ante lo que el problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
2687,Bundaberg importante al contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
2688,Bundaberg y generalizada,"[<'ge':cV>, <'ne':cV>, <'ra':cV>, <'li':cv>, <'za':cV>, <'da':cV>]"
2689,Bundaberg por el mercado para,"[<'pa':cV>, <'ra':cV>]"
2690,Bundaberg el siglo xxi en el carbón,"[<'car':cVc>, <'bón':cVc>]"
2691,Bundaberg de recursos palabres,"[<'pa':cV>, <'la':cV>, <'bres':ccVs>]"
2692,Bundaberg palabres de esta aparcal,"[<'a':V>, <'par':cVc>, <'cal':cVc>]"
2693,Bundaberg s de la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
2694,Bundaberg del mayor de la oriación,"[<'o':V>, <'ria':cvV>, <'ción':cvVc>]"
2695,Bundaberg persona de las nubes,"[<'nu':cv>, <'bes':cVs>]"
2696,Bundaberg a de sus combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
2697,Bundaberg tendrá a las políticas,"[<'po':cV>, <'lí':cV>, <'ti':cv>, <'cas':cVs>]"
2698,Bundaberg es de eran contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
2699,Bundaberg que los pales de tiempo,"[<'tiem':cvVc>, <'po':cV>]"
2700,Bundaberg negociamiento para,"[<'pa':cV>, <'ra':cV>]"
2701,Bundaberg aumento del mismo altel,"[<'a':V>, <'ltel':ccVc>]"
2702,Bundaberg la parte de la verdad,"[<'ver':cVc>, <'dad':cVc>]"
2703,Bundaberg madio en este alimento,"[<'a':V>, <'li':cv>, <'men':cVc>, <'to':cV>]"
2704,Bundaberg contribuir un nuevo alta,"[<'al':Vc>, <'ta':cV>]"
2705,Bundaberg un nuevo alta de lugar,"[<'lu':cv>, <'gar':cVc>]"
2706,Bundaberg en la contaminación,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
2707,Bundaberg carbono es un efecto,"[<'e':V>, <'fec':cVc>, <'to':cV>]"
2708,Bundaberg la lugar del persono,"[<'per':cVc>, <'so':sV>, <'no':cV>]"
2709,Bundaberg persono de la serie,"[<'se':sV>, <'rie':cvV>]"
2710,Bundaberg y la verificación,"[<'ve':cV>, <'ri':cv>, <'fi':cv>, <'ca':cV>, <'ción':cvVc>]"
2711,Bundaberg con el mismo por mucho,"[<'muc':cvc>, <'ho':cV>]"
2712,Bundaberg mismo por mucho de esta,"[<'es':Vs>, <'ta':cV>]"
2713,Bundaberg el proyecto se desde,"[<'des':cVs>, <'de':cV>]"
2714,Bundaberg del climático sobre,"[<'so':sV>, <'bre':ccV>]"
2715,Bundaberg sobre los anticites,"[<'an':Vc>, <'ti':cv>, <'ci':cv>, <'tes':cVs>]"
2716,Bundaberg de estados continuados,"[<'con':cVc>, <'ti':cv>, <'nua':cvV>, <'dos':cVs>]"
2717,Bundaberg es el calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
2718,Bundaberg tual de la organización,"[<'or':Vc>, <'ga':cV>, <'ni':cv>, <'za':cV>, <'ción':cvVc>]"
2719,Bundaberg isión de las contextos,"[<'con':cVc>, <'tex':cVx>, <'tos':cVs>]"
2720,Bundaberg de los partes de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
2721,Bundaberg toda la consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
2722,Bundaberg onte de los mercados,"[<'mer':cVc>, <'ca':cV>, <'dos':cVs>]"
2723,Bundaberg nte el proceso del marco,"[<'mar':cVc>, <'co':cV>]"
2724,Bundaberg de modelos se pensan,"[<'pen':cVc>, <'san':sVc>]"
2725,Bundaberg pensan en el segundo,"[<'se':sV>, <'gun':cvc>, <'do':cV>]"
2726,Bundaberg dióxidos de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
2727,Bundaberg carbono la contención,"[<'con':cVc>, <'ten':cVc>, <'ción':cvVc>]"
2728,Bundaberg para la electricidad,"[<'e':V>, <'lec':cVc>, <'tri':ccv>, <'ci':cv>, <'dad':cVc>]"
2729,Bundaberg pertinel del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
2730,Bundaberg idad y el infrarro,"[<'in':vc>, <'fra':ccV>, <'rro':ccV>]"
2731,Bundaberg y el infrarro pero,"[<'pe':cV>, <'ro':cV>]"
2732,Bundaberg ronas de la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
2733,Bundaberg el sol ablevertido,"[<'a':V>, <'ble':ccV>, <'ver':cVc>, <'ti':cv>, <'do':cV>]"
2734,Bundaberg la comprensión del parto,"[<'par':cVc>, <'to':cV>]"
2735,Bundaberg ro de la siguimidad,"[<'si':sv>, <'gui':cvv>, <'mi':cv>, <'dad':cVc>]"
2736,Bundaberg ente a los dos ponores,"[<'po':cV>, <'no':cV>, <'res':cVs>]"
2737,Bundaberg prevista en la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
2738,Bundaberg idad de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
2739,Bundaberg para las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
2740,Bundaberg ran a los compromisos,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sos':sVs>]"
2741,Bundaberg forma por la su vica,"[<'vi':cv>, <'ca':cV>]"
2742,Bundaberg la segunda sumida,"[<'su':sv>, <'mi':cv>, <'da':cV>]"
2743,Bundaberg por lo que en el sistema,"[<'sis':svs>, <'te':cV>, <'ma':cV>]"
2744,Bundaberg patrón de la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
2745,Bundaberg do el que el negacionismo,"[<'ne':cV>, <'ga':cV>, <'cio':cvV>, <'nis':cvs>, <'mo':cV>]"
2746,Bundaberg ro de esta esta es un corbón,"[<'cor':cVc>, <'bón':cVc>]"
2747,Bundaberg se ha ella por la aguncia,"[<'a':V>, <'gun':cvc>, <'cia':cvV>]"
2748,Bundaberg ario al calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
2749,Bundaberg s lo que se debe aque,"[<'a':V>, <'que':cvV>]"
2750,Bundaberg ser estado actualmente,"[<'ac':Vc>, <'tual':cvVc>, <'men':cVc>, <'te':cV>]"
2751,Bundaberg uerte de la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
2752,Bundaberg las precipitaciones,"[<'pre':ccV>, <'ci':cv>, <'pi':cv>, <'ta':cV>, <'cio':cvV>, <'nes':cVs>]"
2753,Bundaberg a primer sintimiento,"[<'sin':svc>, <'ti':cv>, <'mien':cvVc>, <'to':cV>]"
2754,Bundaberg sintimiento del marco,"[<'mar':cVc>, <'co':cV>]"
2755,Bundaberg marco de la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
2756,Bundaberg medida del proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
2757,Bundaberg respuesta de alimentar,"[<'a':V>, <'li':cv>, <'men':cVc>, <'tar':cVc>]"
2758,Bundaberg de carbono en el parto,"[<'par':cVc>, <'to':cV>]"
2759,Bundaberg isión en el corboro,"[<'cor':cVc>, <'bo':cV>, <'ro':cV>]"
2760,Bundaberg la estado la latitud,"[<'la':cV>, <'ti':cv>, <'tud':cvc>]"
2761,Bundaberg el marco del efecto,"[<'e':V>, <'fec':cVc>, <'to':cV>]"
2762,Bundaberg me lejos en la fuerte,"[<'fuer':cvVc>, <'te':cV>]"
2763,Bundaberg en la fuerte de algunos,"[<'al':Vc>, <'gu':cv>, <'nos':cVs>]"
2764,Bundaberg proyecto de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
2765,Bundaberg ciado se desarrollan,"[<'de':cV>, <'sa':sV>, <'rro':ccV>, <'llan':ccVc>]"
2766,Bundaberg de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
2767,Bundaberg cara de los modelos,"[<'mo':cV>, <'de':cV>, <'los':cVs>]"
2768,Bundaberg carbono y la inversión,"[<'in':vc>, <'ver':cVc>, <'sión':svVc>]"
2769,Bundaberg emisión en el clima,"[<'cli':ccv>, <'ma':cV>]"
2770,Bundaberg a el medio y la salud,"[<'sa':sV>, <'lud':cvc>]"
2771,Bundaberg la empre a la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
2772,Bundaberg la que además y esta,"[<'es':Vs>, <'ta':cV>]"
2773,Bundaberg uerte con la radiación,"[<'ra':cV>, <'dia':cvV>, <'ción':cvVc>]"
2774,Bundaberg de las incertidumbres,"[<'in':vc>, <'cer':cVc>, <'ti':cv>, <'dum':cvc>, <'bres':ccVs>]"
2775,Bundaberg caso para la cuencia,"[<'cuen':cvVc>, <'cia':cvV>]"
2776,Bundaberg el mundo de manelas,"[<'ma':cV>, <'ne':cV>, <'las':cVs>]"
2777,Bundaberg isce a la mayoría,"[<'ma':cV>, <'yo':cV>, <'rí':cV>, <'a':V>]"
2778,Bundaberg e estas empresas para,"[<'pa':cV>, <'ra':cV>]"
2779,Bundaberg la energía nacional,"[<'na':cV>, <'cio':cvV>, <'nal':cVc>]"
2780,Bundaberg natural del sistema,"[<'sis':svs>, <'te':cV>, <'ma':cV>]"
2781,Bundaberg marca a la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
2782,Bundaberg e de la consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
2783,Bundaberg mismo de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
2784,Bundaberg a de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
2785,Bundaberg biente a la diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
2786,Bundaberg la sobre el medio ambiente,"[<'am':Vc>, <'bien':cvVc>, <'te':cV>]"
2787,Bundaberg ue la fecha persiguen,"[<'per':cVc>, <'si':sv>, <'guen':cvVc>]"
2788,Bundaberg n el carbón en la onu,"[<'o':V>, <'nu':cv>]"
2789,Bundaberg e el madio siglo puede,"[<'pue':cvV>, <'de':cV>]"
2790,Bundaberg me construir en el desde,"[<'des':cVs>, <'de':cV>]"
2791,Bundaberg el menos de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
2792,Bundaberg la emisión de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
2793,Bundaberg la informe del proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
2794,Bundaberg aumento del efecto,"[<'e':V>, <'fec':cVc>, <'to':cV>]"
2795,Bundaberg de la esta de los años,"[<'a':V>, <'ños':cVs>]"
2796,Bundaberg todos los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
2797,Bundaberg de carbono a la cumbre,"[<'cum':cvc>, <'bre':ccV>]"
2798,Bundaberg de todos los contextos,"[<'con':cVc>, <'tex':cVx>, <'tos':cVs>]"
2799,Bundaberg contextos de los partes,"[<'par':cVc>, <'tes':cVs>]"
2800,Bundaberg ntra de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
2801,Bundaberg persida en el sistema,"[<'sis':svs>, <'te':cV>, <'ma':cV>]"
2802,Bundaberg irme de la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
2803,Bundaberg cielo de la antividad,"[<'an':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
2804,Bundaberg de la antividad que está,"[<'es':Vs>, <'tá':cV>]"
2805,Bundaberg tamente concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
2806,Bundaberg defirir a mi carga,"[<'car':cVc>, <'ga':cV>]"
2807,Bundaberg a la energía e inversión,"[<'in':vc>, <'ver':cVc>, <'sión':svVc>]"
2808,Bundaberg ionan el político,"[<'po':cV>, <'lí':cV>, <'ti':cv>, <'co':cV>]"
2809,Bundaberg e al caso de los amor,"[<'a':V>, <'mor':cVc>]"
2810,Bundaberg s comprende las partes,"[<'par':cVc>, <'tes':cVs>]"
2811,Bundaberg se ha encustrio a la precio,"[<'pre':ccV>, <'cio':cvV>]"
2812,Bundaberg en distrumentos se están,"[<'es':Vs>, <'tán':cVc>]"
2813,Bundaberg itario al combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
2814,Bundaberg el peso de la cumbre,"[<'cum':cvc>, <'bre':ccV>]"
2815,Bundaberg e alegado por qué estos,"[<'es':Vs>, <'tos':cVs>]"
2816,Bundaberg en la economía entre,"[<'en':Vc>, <'tre':ccV>]"
2817,Bundaberg la intersión del convenio,"[<'con':cVc>, <'ve':cV>, <'nio':cvV>]"
2818,Bundaberg tivo de los conjuntos,"[<'con':cVc>, <'jun':cvc>, <'tos':cVs>]"
2819,Bundaberg de los conjuntos para,"[<'pa':cV>, <'ra':cV>]"
2820,Bundaberg se puede ser el pico,"[<'pi':cv>, <'co':cV>]"
2821,Bundaberg el pico de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
2822,Bundaberg el escenario de estas,"[<'es':Vs>, <'tas':cVs>]"
2823,Bundaberg decisión el consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
2824,Bundaberg el consumo de evectos,"[<'e':V>, <'vec':cVc>, <'tos':cVs>]"
2825,Bundaberg contribicion del primer,"[<'pri':ccv>, <'mer':cVc>]"
2826,Bundaberg en el calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
2827,Bundaberg tividad alimentar,"[<'a':V>, <'li':cv>, <'men':cVc>, <'tar':cVc>]"
2828,Bundaberg s de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
2829,Bundaberg gran energía nada,"[<'na':cV>, <'da':cV>]"
2830,Bundaberg intencia entre la región,"[<'re':cV>, <'gión':cvVc>]"
2831,Bundaberg internacional mayor,"[<'ma':cV>, <'yor':cVc>]"
2832,Bundaberg ue se han desarrollo,"[<'de':cV>, <'sa':sV>, <'rro':ccV>, <'llo':ccV>]"
2833,Bundaberg algo que el portamiento,"[<'por':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
2834,Bundaberg te de este digenido,"[<'di':cv>, <'ge':cV>, <'ni':cv>, <'do':cV>]"
2835,Bundaberg de esta estado en los partes,"[<'par':cVc>, <'tes':cVs>]"
2836,Bundaberg de las estados de esta,"[<'es':Vs>, <'ta':cV>]"
2837,Bundaberg de esta de la expertidad,"[<'ex':Vx>, <'per':cVc>, <'ti':cv>, <'dad':cVc>]"
2838,Bundaberg y el colentamiento,"[<'co':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
2839,Bundaberg nidad de los mercados,"[<'mer':cVc>, <'ca':cV>, <'dos':cVs>]"
2840,Bundaberg el climático para,"[<'pa':cV>, <'ra':cV>]"
2841,Bundaberg para las crecimientos,"[<'cre':ccV>, <'ci':cv>, <'mien':cvVc>, <'tos':cVs>]"
2842,Bundaberg un amo a la medida,"[<'me':cV>, <'di':cv>, <'da':cV>]"
2843,Bundaberg medios de las cruciancias,"[<'cru':ccv>, <'cian':cvVc>, <'cias':cvVs>]"
2844,Bundaberg de las cruciancias para,"[<'pa':cV>, <'ra':cV>]"
2845,Bundaberg por lo que se ha encreta,"[<'en':Vc>, <'cre':ccV>, <'ta':cV>]"
2846,Bundaberg para relacionadas,"[<'re':cV>, <'la':cV>, <'cio':cvV>, <'na':cV>, <'das':cVs>]"
2847,Bundaberg de tiempo a la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
2848,Bundaberg incertidad del siglo,"[<'si':sv>, <'glo':ccV>]"
2849,Bundaberg de cuenta en el medida,"[<'me':cV>, <'di':cv>, <'da':cV>]"
2850,Bundaberg la tierra en el segundo,"[<'se':sV>, <'gun':cvc>, <'do':cV>]"
2851,Bundaberg las emisiones entre,"[<'en':Vc>, <'tre':ccV>]"
2852,Bundaberg los países se acuerdos,"[<'a':V>, <'cuer':cvVc>, <'dos':cVs>]"
2853,Bundaberg comperar la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
2854,Bundaberg compuesto para despuer,"[<'des':cVs>, <'puer':cvVc>]"
2855,Bundaberg despuer si te me dice,"[<'di':cv>, <'ce':cV>]"
2856,Bundaberg si te me dice solo,"[<'so':sV>, <'lo':cV>]"
2857,Bundaberg la contención del poner,"[<'po':cV>, <'ner':cVc>]"
2858,Bundaberg la energía nacional,"[<'na':cV>, <'cio':cvV>, <'nal':cVc>]"
2859,Bundaberg nacional con el medio,"[<'me':cV>, <'dio':cvV>]"
2860,Bundaberg ta en el calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
2861,Bundaberg del mar de los medidas,"[<'me':cV>, <'di':cv>, <'das':cVs>]"
2862,Bundaberg en el sistema primer,"[<'pri':ccv>, <'mer':cVc>]"
2863,Bundaberg de las tamporaciones,"[<'tam':cVc>, <'po':cV>, <'ra':cV>, <'cio':cvV>, <'nes':cVs>]"
2864,Bundaberg tamporaciones de esta,"[<'es':Vs>, <'ta':cV>]"
2865,Bundaberg las fuentes de gei vieron,"[<'vie':cvV>, <'ron':cVc>]"
2866,Bundaberg el primer ciudadalo,"[<'ciu':cvv>, <'da':cV>, <'da':cV>, <'lo':cV>]"
2867,Bundaberg de las diversidades,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'da':cV>, <'des':cVs>]"
2868,Bundaberg de los gases de efecto,"[<'e':V>, <'fec':cVc>, <'to':cV>]"
2869,Bundaberg ur a los persistentes,"[<'per':cVc>, <'sis':svs>, <'ten':cVc>, <'tes':cVs>]"
2870,Bundaberg condenciones de la otra,"[<'o':V>, <'tra':ccV>]"
2871,Bundaberg de las seguridades,"[<'se':sV>, <'gu':cv>, <'ri':cv>, <'da':cV>, <'des':cVs>]"
2872,Bundaberg el proyecto en el carbón,"[<'car':cVc>, <'bón':cVc>]"
2873,Bundaberg o toda la contente,"[<'con':cVc>, <'ten':cVc>, <'te':cV>]"
2874,Bundaberg contra el calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
2875,Bundaberg centir en la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
2876,Bundaberg de estas desarrollados,"[<'de':cV>, <'sa':sV>, <'rro':ccV>, <'lla':ccV>, <'dos':cVs>]"
2877,Bundaberg del estrio de los partes,"[<'par':cVc>, <'tes':cVs>]"
2878,Bundaberg media de los asuntos,"[<'a':V>, <'sun':svc>, <'tos':cVs>]"
2879,Bundaberg pertinente en la estración,"[<'es':Vs>, <'tra':ccV>, <'ción':cvVc>]"
2880,Bundaberg estados las carbonos,"[<'car':cVc>, <'bo':cV>, <'nos':cVs>]"
2881,Bundaberg del problema el distinto,"[<'dis':cvs>, <'tin':cvc>, <'to':cV>]"
2882,Bundaberg a los tielpos tu empleo,"[<'em':Vc>, <'ple':ccV>, <'o':V>]"
2883,Bundaberg tielpos tu empleo de esta,"[<'es':Vs>, <'ta':cV>]"
2884,Bundaberg del problema del siglo,"[<'si':sv>, <'glo':ccV>]"
2885,Bundaberg ento de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
2886,Bundaberg s sociales se pendien,"[<'pen':cVc>, <'dien':cvVc>]"
2887,Bundaberg probable que el problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
2888,Bundaberg ico de la secundad,"[<'se':sV>, <'cun':cvc>, <'dad':cVc>]"
2889,Bundaberg ional en la situación,"[<'si':sv>, <'tua':cvV>, <'ción':cvVc>]"
2890,Bundaberg ida de la atmósfera,"[<'at':Vc>, <'mós':cVs>, <'fe':cV>, <'ra':cV>]"
2891,Bundaberg causa la organización,"[<'or':Vc>, <'ga':cV>, <'ni':cv>, <'za':cV>, <'ción':cvVc>]"
2892,Bundaberg la alteración del madio,"[<'ma':cV>, <'dio':cvV>]"
2893,Bundaberg e de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
2894,Bundaberg co por la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
2895,Bundaberg ización que es la casa,"[<'ca':cV>, <'sa':sV>]"
2896,Bundaberg los contaminaciones,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'cio':cvV>, <'nes':cVs>]"
2897,Bundaberg en la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
2898,Bundaberg es clima de la mayor,"[<'ma':cV>, <'yor':cVc>]"
2899,Bundaberg lecimiento del nivel,"[<'ni':cv>, <'vel':cVc>]"
2900,Bundaberg calentamiento global,"[<'glo':ccV>, <'bal':cVc>]"
2901,Bundaberg global para el proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
2902,Bundaberg la economía estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
2903,Bundaberg de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
2904,Bundaberg que se han diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
2905,Bundaberg para la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
