,verse,terminacion
1956,Rotorua el corbón y tendrá a la estado,"[<'es':Vs>, <'ta':cV>, <'do':cV>]"
1957,Rotorua de su pader de la mitad,"[<'mi':cv>, <'tad':cVc>]"
1958,Rotorua de precios para el problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
1959,Rotorua gei serán de los estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
1960,Rotorua por marcio de la experiencia,"[<'ex':Vx>, <'pe':cV>, <'rien':cvVc>, <'cia':cvV>]"
1961,Rotorua la experiencia de las partes,"[<'par':cVc>, <'tes':cVs>]"
1962,Rotorua del curbo de esta eficiencia,"[<'e':V>, <'fi':cv>, <'cien':cvVc>, <'cia':cvV>]"
1963,Rotorua aparcción de las inversiones,"[<'in':vc>, <'ver':cVc>, <'sio':svV>, <'nes':cVs>]"
1964,Rotorua de la reducción del país,"[<'pa':cV>, <'ís':Vs>]"
1965,Rotorua las cuestiones de los metos,"[<'me':cV>, <'tos':cVs>]"
1966,Rotorua de los metos de corbono,"[<'cor':cVc>, <'bo':cV>, <'no':cV>]"
1967,Rotorua consecuencias son comprenser,"[<'com':cVc>, <'pren':ccVc>, <'ser':sVc>]"
1968,Rotorua directamente al sistema,"[<'sis':svs>, <'te':cV>, <'ma':cV>]"
1969,Rotorua el compromiso de la inversión,"[<'in':vc>, <'ver':cVc>, <'sión':svVc>]"
1970,Rotorua estados una política,"[<'po':cV>, <'lí':cV>, <'ti':cv>, <'ca':cV>]"
1971,Rotorua con los actuales del tiempo,"[<'tiem':cvVc>, <'po':cV>]"
1972,Rotorua actuales del tiempo con todo,"[<'to':cV>, <'do':cV>]"
1973,Rotorua carbono de la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
1974,Rotorua de amor y casi pero esta,"[<'es':Vs>, <'ta':cV>]"
1975,Rotorua amor y casi pero esta ase,"[<'a':V>, <'se':sV>]"
1976,Rotorua el medio ambiente de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
1977,Rotorua la forma de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
1978,Rotorua de la ocde por la respuesta,"[<'res':cVs>, <'pues':cvVs>, <'ta':cV>]"
1979,Rotorua la demegración del aicel,"[<'ai':Vv>, <'cel':cVc>]"
1980,Rotorua del aicel y la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
1981,Rotorua de las precipitaciones,"[<'pre':ccV>, <'ci':cv>, <'pi':cv>, <'ta':cV>, <'cio':cvV>, <'nes':cVs>]"
1982,Rotorua invernadero en el consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
1983,Rotorua en el contexto de las partes,"[<'par':cVc>, <'tes':cVs>]"
1984,Rotorua de los s en la aplicación,"[<'a':V>, <'pli':ccv>, <'ca':cV>, <'ción':cvVc>]"
1985,Rotorua que se esta de la deriva,"[<'de':cV>, <'ri':cv>, <'va':cV>]"
1986,Rotorua de carbono por la salud,"[<'sa':sV>, <'lud':cvc>]"
1987,Rotorua el carbón de los míos de esta,"[<'es':Vs>, <'ta':cV>]"
1988,Rotorua reconderida en la anteria,"[<'an':Vc>, <'te':cV>, <'ria':cvV>]"
1989,Rotorua el el contexto de la extrancia,"[<'ex':Vx>, <'tran':ccVc>, <'cia':cvV>]"
1990,Rotorua los países de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
1991,Rotorua carbono y el aumento,"[<'au':Vv>, <'men':cVc>, <'to':cV>]"
1992,Rotorua se precesa en la alta a la onu,"[<'o':V>, <'nu':cv>]"
1993,Rotorua a la lucha de la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
1994,Rotorua tracional de la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
1995,Rotorua de la energía nuclear,"[<'nu':cv>, <'cle':ccV>, <'ar':Vc>]"
1996,Rotorua la tierra de la demanda,"[<'de':cV>, <'man':cVc>, <'da':cV>]"
1997,Rotorua la actividad de los gases,"[<'ga':cV>, <'ses':sVs>]"
1998,Rotorua de carbono y al ocde,"[<'oc':Vc>, <'de':cV>]"
1999,Rotorua sentido de la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
2000,Rotorua la segunda forma medio,"[<'me':cV>, <'dio':cvV>]"
2001,Rotorua del proyecto en los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
2002,Rotorua ción de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
2003,Rotorua y las organizaciones,"[<'or':Vc>, <'ga':cV>, <'ni':cv>, <'za':cV>, <'cio':cvV>, <'nes':cVs>]"
2004,Rotorua la actividad del proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
2005,Rotorua la derecho de la mayor,"[<'ma':cV>, <'yor':cVc>]"
2006,Rotorua de esta de la sustituiente,"[<'sus':svs>, <'ti':cv>, <'tuien':cvvVc>, <'te':cV>]"
2007,Rotorua el carbón la inversión del marco,"[<'mar':cVc>, <'co':cV>]"
2008,Rotorua en la alimentación es tanto,"[<'tan':cVc>, <'to':cV>]"
2009,Rotorua concentración de los partes,"[<'par':cVc>, <'tes':cVs>]"
2010,Rotorua el climático que es un parte,"[<'par':cVc>, <'te':cV>]"
2011,Rotorua en el calentamiento global,"[<'glo':ccV>, <'bal':cVc>]"
2012,Rotorua verica el disportamiento,"[<'dis':cvs>, <'por':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
2013,Rotorua ra de los puctos del clima,"[<'cli':ccv>, <'ma':cV>]"
2014,Rotorua del petróleo el nevero,"[<'ne':cV>, <'ve':cV>, <'ro':cV>]"
2015,Rotorua me sodo de la sociedad,"[<'so':sV>, <'cie':cvV>, <'dad':cVc>]"
2016,Rotorua por lo que se alcanza a verán,"[<'ve':cV>, <'rán':cVc>]"
2017,Rotorua la agua de temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
2018,Rotorua contribuyen el proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
2019,Rotorua proyecto al gas renovable,"[<'re':cV>, <'no':cV>, <'va':cV>, <'ble':ccV>]"
2020,Rotorua pertidos y el consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
2021,Rotorua se precisa de los años,"[<'a':V>, <'ños':cVs>]"
2022,Rotorua estados entre el concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
2023,Rotorua artículo de la tendencia,"[<'ten':cVc>, <'den':cVc>, <'cia':cvV>]"
2024,Rotorua alcanzo de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
2025,Rotorua asemento de la apartación,"[<'a':V>, <'par':cVc>, <'ta':cV>, <'ción':cvVc>]"
2026,Rotorua n los países de empleo,"[<'em':Vc>, <'ple':ccV>, <'o':V>]"
2027,Rotorua de empleo de la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
2028,Rotorua de alta de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
2029,Rotorua el sistema tien de la lange,"[<'lan':cVc>, <'ge':cV>]"
2030,Rotorua la que el aumento del siglo,"[<'si':sv>, <'glo':ccV>]"
2031,Rotorua del climático al mal puede,"[<'pue':cvV>, <'de':cV>]"
2032,Rotorua de la forma del modelo,"[<'mo':cV>, <'de':cV>, <'lo':cV>]"
2033,Rotorua del modelo de la sanud,"[<'sa':sV>, <'nud':cvc>]"
2034,Rotorua tencia de la superficie,"[<'su':sv>, <'per':cVc>, <'fi':cv>, <'cie':cvV>]"
2035,Rotorua l de los precios son modos,"[<'mo':cV>, <'dos':cVs>]"
2036,Rotorua o tener en el desarrollo,"[<'de':cV>, <'sa':sV>, <'rro':ccV>, <'llo':ccV>]"
2037,Rotorua tiempo con un nuevo lado,"[<'la':cV>, <'do':cV>]"
2038,Rotorua go internacional del patrón,"[<'pa':cV>, <'trón':ccVc>]"
2039,Rotorua hace la verificación,"[<'ve':cV>, <'ri':cv>, <'fi':cv>, <'ca':cV>, <'ción':cvVc>]"
2040,Rotorua que el carbón y el problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
2041,Rotorua parto de la tierra como,"[<'co':cV>, <'mo':cV>]"
2042,Rotorua de esta entra todo el sistema,"[<'sis':svs>, <'te':cV>, <'ma':cV>]"
2043,Rotorua proporciones en la salud,"[<'sa':sV>, <'lud':cvc>]"
2044,Rotorua fincion con el climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
2045,Rotorua hasta algunos vientos de esta,"[<'es':Vs>, <'ta':cV>]"
2046,Rotorua el problema de los procesos,"[<'pro':ccV>, <'ce':cV>, <'sos':sVs>]"
2047,Rotorua de la demanda del país,"[<'pa':cV>, <'ís':Vs>]"
2048,Rotorua su paler de la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
2049,Rotorua contribución del programa,"[<'pro':ccV>, <'gra':ccV>, <'ma':cV>]"
2050,Rotorua del programa de la marre,"[<'ma':cV>, <'rre':ccV>]"
2051,Rotorua de de la biodiversidad,"[<'bio':cvV>, <'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
2052,Rotorua incrementos de la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
2053,Rotorua perdido de las palionas,"[<'pa':cV>, <'lio':cvV>, <'nas':cVs>]"
2054,Rotorua casa con la compensación,"[<'com':cVc>, <'pen':cVc>, <'sa':sV>, <'ción':cvVc>]"
2055,Rotorua el contexto de la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
2056,Rotorua los será un contigo para,"[<'pa':cV>, <'ra':cV>]"
2057,Rotorua se desempla de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
2058,Rotorua de los cubrir por la casa,"[<'ca':cV>, <'sa':sV>]"
2059,Rotorua inversiones de las procesos,"[<'pro':ccV>, <'ce':cV>, <'sos':sVs>]"
2060,Rotorua el carbono en la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
2061,Rotorua del marco de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
2062,Rotorua del oriente de la salud,"[<'sa':sV>, <'lud':cvc>]"
2063,Rotorua es el consumo de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
2064,Rotorua en un clobal se puede encontrar,"[<'en':Vc>, <'con':cVc>, <'trar':ccVc>]"
2065,Rotorua los procesos y los partes,"[<'par':cVc>, <'tes':cVs>]"
2066,Rotorua de las nubes son los partes,"[<'par':cVc>, <'tes':cVs>]"
2067,Rotorua de esta del problema estado,"[<'es':Vs>, <'ta':cV>, <'do':cV>]"
2068,Rotorua de la esparta de transición,"[<'tran':ccVc>, <'si':sv>, <'ción':cvVc>]"
2069,Rotorua se estaban un consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
2070,Rotorua soluciones antrópicos,"[<'an':Vc>, <'tró':ccV>, <'pi':cv>, <'cos':cVs>]"
2071,Rotorua s cuando que el combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
2072,Rotorua caraz de la mayoría,"[<'ma':cV>, <'yo':cV>, <'rí':cV>, <'a':V>]"
2073,Rotorua de la mayoría de esta,"[<'es':Vs>, <'ta':cV>]"
2074,Rotorua marcio me he puedo de esta,"[<'es':Vs>, <'ta':cV>]"
2075,Rotorua me he puedo de esta marcia,"[<'mar':cVc>, <'cia':cvV>]"
2076,Rotorua y al carbón en la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
2077,Rotorua la maga alibera de este,"[<'es':Vs>, <'te':cV>]"
2078,Rotorua medio ambiente son los partes,"[<'par':cVc>, <'tes':cVs>]"
2079,Rotorua el clima y el desarrollo,"[<'de':cV>, <'sa':sV>, <'rro':ccV>, <'llo':ccV>]"
2080,Rotorua el desarrollo de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
2081,Rotorua medio ambiente que se pueden,"[<'pue':cvV>, <'den':cVc>]"
2082,Rotorua los paleones de poler,"[<'po':cV>, <'ler':cVc>]"
2083,Rotorua acasiones de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
2084,Rotorua los países de proyectos,"[<'pro':ccV>, <'yec':cVc>, <'tos':cVs>]"
2085,Rotorua inversión de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
2086,Rotorua para la contaminación,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
2087,Rotorua del carbón y de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
2088,Rotorua la alteración del pertido,"[<'per':cVc>, <'ti':cv>, <'do':cV>]"
2089,Rotorua de la vira de la bellos,"[<'be':cV>, <'llos':ccVs>]"
2090,Rotorua personas este acto al medio,"[<'me':cV>, <'dio':cvV>]"
2091,Rotorua transmitiva y el cumbre,"[<'cum':cvc>, <'bre':ccV>]"
2092,Rotorua de forma de la eficiencia,"[<'e':V>, <'fi':cv>, <'cien':cvVc>, <'cia':cvV>]"
2093,Rotorua la que en el que es de los años,"[<'a':V>, <'ños':cVs>]"
2094,Rotorua alta de las contecuaciones,"[<'con':cVc>, <'te':cV>, <'cua':cvV>, <'cio':cvV>, <'nes':cVs>]"
2095,Rotorua consumo de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
2096,Rotorua el consumo de los estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
2097,Rotorua los siglos en las numeros,"[<'nu':cv>, <'me':cV>, <'ros':cVs>]"
2098,Rotorua la decisión por el marco,"[<'mar':cVc>, <'co':cV>]"
2099,Rotorua de carbono en la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
2100,Rotorua los palabras al cretimo,"[<'cre':ccV>, <'ti':cv>, <'mo':cV>]"
2101,Rotorua al cretimo de un elorido,"[<'e':V>, <'lo':cV>, <'ri':cv>, <'do':cV>]"
2102,Rotorua la eleración de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
2103,Rotorua casa con el consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
2104,Rotorua y de la tual de esta misma,"[<'mis':cvs>, <'ma':cV>]"
2105,Rotorua las emisiones de caso,"[<'ca':cV>, <'so':sV>]"
2106,Rotorua de los sueños en el salud,"[<'sa':sV>, <'lud':cvc>]"
2107,Rotorua problema en el amor se esta,"[<'es':Vs>, <'ta':cV>]"
2108,Rotorua antropogénicos no debe,"[<'de':cV>, <'be':cV>]"
2109,Rotorua posible que los décadas,"[<'dé':cV>, <'ca':cV>, <'das':cVs>]"
2110,Rotorua posible consideración,"[<'con':cVc>, <'si':sv>, <'de':cV>, <'ra':cV>, <'ción':cvVc>]"
2111,Rotorua consideración se después,"[<'des':cVs>, <'pués':cvVs>]"
2112,Rotorua un problema de la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
2113,Rotorua los periodos de la mayor,"[<'ma':cV>, <'yor':cVc>]"
2114,Rotorua se la anterior en la escucha,"[<'es':Vs>, <'cuc':cvc>, <'ha':cV>]"
2115,Rotorua el escenario de la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
2116,Rotorua las emisiones de gases,"[<'ga':cV>, <'ses':sVs>]"
2117,Rotorua cos se han el que ne debe,"[<'de':cV>, <'be':cV>]"
2118,Rotorua la calidad de predicir,"[<'pre':ccV>, <'di':cv>, <'cir':cvc>]"
2119,Rotorua de predicir los periodos,"[<'pe':cV>, <'rio':cvV>, <'dos':cVs>]"
2120,Rotorua de inversión a los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
2121,Rotorua la previsión de la oriación,"[<'o':V>, <'ria':cvV>, <'ción':cvVc>]"
2122,Rotorua su lidad de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
2123,Rotorua a esta estudion como un indica,"[<'in':vc>, <'di':cv>, <'ca':cV>]"
2124,Rotorua de la salud y la salud,"[<'sa':sV>, <'lud':cvc>]"
2125,Rotorua la inversión de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
2126,Rotorua de la tienra a los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
2127,Rotorua los países de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
2128,Rotorua de emisiones de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
2129,Rotorua el mismo como el climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
2130,Rotorua su parte de la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
2131,Rotorua de consumo de los años,"[<'a':V>, <'ños':cVs>]"
2132,Rotorua tendencia está significal,"[<'sig':svc>, <'ni':cv>, <'fi':cv>, <'cal':cVc>]"
2133,Rotorua la presencia son conseguir,"[<'con':cVc>, <'se':sV>, <'guir':cvvc>]"
2134,Rotorua conseguir a la alteración,"[<'al':Vc>, <'te':cV>, <'ra':cV>, <'ción':cvVc>]"
2135,Rotorua de compensaria de capaz,"[<'ca':cV>, <'paz':cVc>]"
2136,Rotorua ha sido de la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
2137,Rotorua finalización del patrón,"[<'pa':cV>, <'trón':ccVc>]"
2138,Rotorua fiente de los desarrollos,"[<'de':cV>, <'sa':sV>, <'rro':ccV>, <'llos':ccVs>]"
2139,Rotorua s de los países solo,"[<'so':sV>, <'lo':cV>]"
2140,Rotorua limativo de las partes,"[<'par':cVc>, <'tes':cVs>]"
2141,Rotorua de las partes de segundo,"[<'se':sV>, <'gun':cvc>, <'do':cV>]"
2142,Rotorua los países de regiones,"[<'re':cV>, <'gio':cvV>, <'nes':cVs>]"
2143,Rotorua de la amenaza de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
2144,Rotorua directo de transformación,"[<'trans':ccVcs>, <'for':cVc>, <'ma':cV>, <'ción':cvVc>]"
2145,Rotorua los pales de electricidad,"[<'e':V>, <'lec':cVc>, <'tri':ccv>, <'ci':cv>, <'dad':cVc>]"
2146,Rotorua estados de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
2147,Rotorua saliente de la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
2148,Rotorua la cantidad de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
2149,Rotorua de emisiones en la salud,"[<'sa':sV>, <'lud':cvc>]"
2150,Rotorua el corbono de la decisión,"[<'de':cV>, <'ci':cv>, <'sión':svVc>]"
2151,Rotorua rios de la tomperatura,"[<'tom':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
2152,Rotorua de la emisión de la mayor,"[<'ma':cV>, <'yor':cVc>]"
2153,Rotorua carbono y la información,"[<'in':vc>, <'for':cVc>, <'ma':cV>, <'ción':cvVc>]"
2154,Rotorua mando de los diferentes,"[<'di':cv>, <'fe':cV>, <'ren':cVc>, <'tes':cVs>]"
2155,Rotorua las partes de compensación,"[<'com':cVc>, <'pen':cVc>, <'sa':sV>, <'ción':cvVc>]"
2156,Rotorua con el contexto de la ocde,"[<'oc':Vc>, <'de':cV>]"
2157,Rotorua en el contexto del proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
2158,Rotorua de el calentamiento global,"[<'glo':ccV>, <'bal':cVc>]"
2159,Rotorua los años a evoluciones,"[<'e':V>, <'vo':cV>, <'lu':cv>, <'cio':cvV>, <'nes':cVs>]"
2160,Rotorua extensión de las políticas,"[<'po':cV>, <'lí':cV>, <'ti':cv>, <'cas':cVs>]"
2161,Rotorua la inversión de los recursos,"[<'re':cV>, <'cur':cvc>, <'sos':sVs>]"
2162,Rotorua la subida del sistema,"[<'sis':svs>, <'te':cV>, <'ma':cV>]"
2163,Rotorua consestencia energética,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'ca':cV>]"
2164,Rotorua de los eficiontes para,"[<'pa':cV>, <'ra':cV>]"
2165,Rotorua diversidad biológica,"[<'bio':cvV>, <'ló':cV>, <'gi':cv>, <'ca':cV>]"
2166,Rotorua estados así como el tiempo,"[<'tiem':cvVc>, <'po':cV>]"
2167,Rotorua de un convenio sin el monos,"[<'mo':cV>, <'nos':cVs>]"
2168,Rotorua la presencia energética,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'ca':cV>]"
2169,Rotorua lo te la bien sus protectos,"[<'pro':ccV>, <'tec':cVc>, <'tos':cVs>]"
2170,Rotorua tendrán mucho de la capa,"[<'ca':cV>, <'pa':cV>]"
2171,Rotorua mucho de la capa de este,"[<'es':Vs>, <'te':cV>]"
2172,Rotorua de la capa de este nuevo,"[<'nue':cvV>, <'vo':cV>]"
2173,Rotorua sociente de los perdidos,"[<'per':cVc>, <'di':cv>, <'dos':cVs>]"
2174,Rotorua los perdidos de consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
2175,Rotorua los actuales con el carbón,"[<'car':cVc>, <'bón':cVc>]"
2176,Rotorua aumento del mar so recibe,"[<'re':cV>, <'ci':cv>, <'be':cV>]"
2177,Rotorua mar so recibe el el mismo,"[<'mis':cvs>, <'mo':cV>]"
2178,Rotorua la contencian la restrección,"[<'res':cVs>, <'trec':ccVc>, <'ción':cvVc>]"
2179,Rotorua la restrección del pasedo,"[<'pa':cV>, <'se':sV>, <'do':cV>]"
2180,Rotorua la extrema de las palieres,"[<'pa':cV>, <'lie':cvV>, <'res':cVs>]"
2181,Rotorua la casa de los humanos,"[<'hu':cv>, <'ma':cV>, <'nos':cVs>]"
2182,Rotorua de la tierra al medio ambiente,"[<'am':Vc>, <'bien':cvVc>, <'te':cV>]"
2183,Rotorua estados altas de la vida,"[<'vi':cv>, <'da':cV>]"
2184,Rotorua en la actividad de la sanud,"[<'sa':sV>, <'nud':cvc>]"
2185,Rotorua los siglos económicos,"[<'e':V>, <'co':cV>, <'nó':cV>, <'mi':cv>, <'cos':cVs>]"
2186,Rotorua estrategias la deversidad,"[<'de':cV>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
2187,Rotorua carionado a los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
2188,Rotorua a los países de la gestión,"[<'ges':cVs>, <'tión':cvVc>]"
2189,Rotorua la cumbre de los polotios,"[<'po':cV>, <'lo':cV>, <'tios':cvVs>]"
2190,Rotorua de los problemas altarias,"[<'al':Vc>, <'ta':cV>, <'rias':cvVs>]"
2191,Rotorua los países más informes,"[<'in':vc>, <'for':cVc>, <'mes':cVs>]"
2192,Rotorua más informes del carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
2193,Rotorua del carbono y el siglo,"[<'si':sv>, <'glo':ccV>]"
2194,Rotorua energético indica impuesta,"[<'im':vc>, <'pues':cvVs>, <'ta':cV>]"
2195,Rotorua eficiencias s tropicales,"[<'tro':ccV>, <'pi':cv>, <'ca':cV>, <'les':cVs>]"
2196,Rotorua de en el sistema debemos,"[<'de':cV>, <'be':cV>, <'mos':cVs>]"
2197,Rotorua la tierra y los sistemas,"[<'sis':svs>, <'te':cV>, <'mas':cVs>]"
2198,Rotorua los sectores de esta nueva,"[<'nue':cvV>, <'va':cV>]"
2199,Rotorua océano a la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
2200,Rotorua las informes del proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
2201,Rotorua la economía de gases,"[<'ga':cV>, <'ses':sVs>]"
2202,Rotorua de las plonas de articular,"[<'a':V>, <'rti':ccv>, <'cu':cv>, <'lar':cVc>]"
2203,Rotorua la capitel medio ambiente,"[<'am':Vc>, <'bien':cvVc>, <'te':cV>]"
2204,Rotorua cada de la diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
2205,Rotorua biológica y el actual,"[<'ac':Vc>, <'tual':cvVc>]"
2206,Rotorua concentración de las partes,"[<'par':cVc>, <'tes':cVs>]"
2207,Rotorua de las partes son consumos,"[<'con':cVc>, <'su':sv>, <'mos':cVs>]"
2208,Rotorua ribución de los procesos,"[<'pro':ccV>, <'ce':cV>, <'sos':sVs>]"
2209,Rotorua otra casa de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
2210,Rotorua de los medios de la lucha,"[<'luc':cvc>, <'ha':cV>]"
2211,Rotorua so y la mayor aumenta,"[<'au':Vv>, <'men':cVc>, <'ta':cV>]"
2212,Rotorua a las consecuencias del primer,"[<'pri':ccv>, <'mer':cVc>]"
2213,Rotorua caso de los dos estratos,"[<'es':Vs>, <'tra':ccV>, <'tos':cVs>]"
2214,Rotorua y terrente con el precio,"[<'pre':ccV>, <'cio':cvV>]"
2215,Rotorua el precio no es un retrolego,"[<'re':cV>, <'tro':ccV>, <'le':cV>, <'go':cV>]"
2216,Rotorua por medio de los procesos,"[<'pro':ccV>, <'ce':cV>, <'sos':sVs>]"
2217,Rotorua los procesos de las ciencias,"[<'cien':cvVc>, <'cias':cvVs>]"
2218,Rotorua las partes en la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
2219,Rotorua el mismo que las no medidas,"[<'me':cV>, <'di':cv>, <'das':cVs>]"
2220,Rotorua provecido de la miempa,"[<'miem':cvVc>, <'pa':cV>]"
2221,Rotorua aumento del mar he producio,"[<'pro':ccV>, <'du':cv>, <'cio':cvV>]"
2222,Rotorua de la vuestra internacional,"[<'in':vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nal':cVc>]"
2223,Rotorua los efectos de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
2224,Rotorua efectos de carbono pero,"[<'pe':cV>, <'ro':cV>]"
2225,Rotorua cimiento de la existencia,"[<'e':V>, <'xis':xvs>, <'ten':cVc>, <'cia':cvV>]"
2226,Rotorua con partir de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
2227,Rotorua en el solt de la sociedad,"[<'so':sV>, <'cie':cvV>, <'dad':cVc>]"
2228,Rotorua tendencia de la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
2229,Rotorua de la segunda cartida,"[<'car':cVc>, <'ti':cv>, <'da':cV>]"
2230,Rotorua r los países estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
2231,Rotorua la manera de energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
2232,Rotorua na de los concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
2233,Rotorua del nivel del mar has alta,"[<'al':Vc>, <'ta':cV>]"
2234,Rotorua se ha estado invertidumbre,"[<'in':vc>, <'ver':cVc>, <'ti':cv>, <'dum':cvc>, <'bre':ccV>]"
2235,Rotorua la vida de la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
2236,Rotorua del periodo de expertidad,"[<'ex':Vx>, <'per':cVc>, <'ti':cv>, <'dad':cVc>]"
2237,Rotorua misto de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
2238,Rotorua marcio de esta propistidad,"[<'pro':ccV>, <'pis':cvs>, <'ti':cv>, <'dad':cVc>]"
2239,Rotorua esta propistidad de la amplia,"[<'am':Vc>, <'plia':ccvV>]"
2240,Rotorua la energía no en la lugar,"[<'lu':cv>, <'gar':cVc>]"
